IdSklep;Sklep;Data;WartoscsprzedazyBrutto;IloscdDkumentowSprzedazy;SredniaWartoscKoszyka;IloscIndeksow
13;013 - Sklep Springfield;2016-12-30;1918.75;62;30.95;165
13;013 - Sklep Springfield;2016-12-31;1761.58;27;65.24;111
14;014 - Sklep Flagstaff;2016-11-23;2666.78;104;25.64;202
14;014 - Sklep Flagstaff;2016-11-24;2059.52;89;23.14;198
14;014 - Sklep Flagstaff;2016-11-25;2113.78;76;27.81;202
14;014 - Sklep Flagstaff;2016-11-26;2704.56;103;26.26;244
14;014 - Sklep Flagstaff;2016-11-27;1372;50;27.44;110
14;014 - Sklep Flagstaff;2016-11-28;2370.39;104;22.79;241
14;014 - Sklep Flagstaff;2016-11-29;1600.73;77;20.79;187
14;014 - Sklep Flagstaff;2016-11-30;2543.97;101;25.19;203
14;014 - Sklep Flagstaff;2016-12-01;4473.66;89;50.27;204
14;014 - Sklep Flagstaff;2016-12-02;2974.99;102;29.17;211
14;014 - Sklep Flagstaff;2016-12-03;3800.93;120;31.67;317
14;014 - Sklep Flagstaff;2016-12-04;1436.3;54;26.6;90
14;014 - Sklep Flagstaff;2016-12-05;2572.92;109;23.6;208
14;014 - Sklep Flagstaff;2016-12-06;5079.2;130;39.07;350
14;014 - Sklep Flagstaff;2016-12-07;1895.45;89;21.3;155
14;014 - Sklep Flagstaff;2016-12-08;3851.89;98;39.31;231
14;014 - Sklep Flagstaff;2016-12-09;3341.14;93;35.93;216
14;014 - Sklep Flagstaff;2016-12-10;4460.56;114;39.13;314
14;014 - Sklep Flagstaff;2016-12-11;3676.9;52;70.71;220
14;014 - Sklep Flagstaff;2016-12-12;2976.43;120;24.8;257
14;014 - Sklep Flagstaff;2016-12-13;4006.88;107;37.45;292
14;014 - Sklep Flagstaff;2016-12-14;3704.36;118;31.39;274
14;014 - Sklep Flagstaff;2016-12-15;5465.55;138;39.61;345
14;014 - Sklep Flagstaff;2016-12-16;5386.2;142;37.93;280
14;014 - Sklep Flagstaff;2016-12-17;7322.2;159;46.05;351
14;014 - Sklep Flagstaff;2016-12-18;6471.53;165;39.22;440
14;014 - Sklep Flagstaff;2016-12-19;4759.65;142;33.52;357
14;014 - Sklep Flagstaff;2016-12-20;4412.48;135;32.69;283
14;014 - Sklep Flagstaff;2016-12-21;5187.43;131;39.6;332
14;014 - Sklep Flagstaff;2016-12-22;5208.25;158;32.96;317
14;014 - Sklep Flagstaff;2016-12-23;6734.87;193;34.9;469
14;014 - Sklep Flagstaff;2016-12-24;2231.98;68;32.82;151
14;014 - Sklep Flagstaff;2016-12-27;1459.02;43;33.93;92
14;014 - Sklep Flagstaff;2016-12-28;1884.82;56;33.66;123
14;014 - Sklep Flagstaff;2016-12-29;2459.39;68;36.17;168
14;014 - Sklep Flagstaff;2016-12-30;2880.75;63;45.73;189
14;014 - Sklep Flagstaff;2016-12-31;422.83;18;23.49;27
15;015 - Sklep Amarillo;2016-12-12;2962.32;93;31.85;267
15;015 - Sklep Amarillo;2016-12-13;3289.2;74;44.45;251
15;015 - Sklep Amarillo;2016-12-14;1890.29;77;24.55;188
15;015 - Sklep Amarillo;2016-12-15;2627.74;81;32.44;213
15;015 - Sklep Amarillo;2016-12-16;2858.28;85;33.63;282
15;015 - Sklep Amarillo;2016-12-17;2528.21;79;32;203
15;015 - Sklep Amarillo;2016-12-18;2444.8;54;45.27;121
15;015 - Sklep Amarillo;2016-12-19;3098.45;87;35.61;232
15;015 - Sklep Amarillo;2016-12-20;3000.82;72;41.68;235
15;015 - Sklep Amarillo;2016-12-21;3240.8;101;32.09;340
15;015 - Sklep Amarillo;2016-12-22;3742.04;103;36.33;313
15;015 - Sklep Amarillo;2016-12-23;4048.72;112;36.15;269
29;029 - Sklep Phoenix;2016-02-29;22446.87;292;76.87;2250
29;029 - Sklep Phoenix;2016-03-01;10685.22;261;40.94;1229
29;029 - Sklep Phoenix;2016-03-02;9292.42;228;40.76;948
29;029 - Sklep Phoenix;2016-03-03;9331.39;222;42.03;986
29;029 - Sklep Phoenix;2016-03-04;6510.75;236;27.59;686
29;029 - Sklep Phoenix;2016-03-05;8298.34;236;35.16;727
29;029 - Sklep Phoenix;2016-03-07;6473.06;221;29.29;625
29;029 - Sklep Phoenix;2016-03-08;4807.93;181;26.56;471
29;029 - Sklep Phoenix;2016-03-09;7459.29;207;36.04;565
29;029 - Sklep Phoenix;2016-03-10;5883.54;198;29.71;535
29;029 - Sklep Phoenix;2016-03-11;6363.25;196;32.47;545
29;029 - Sklep Phoenix;2016-03-12;5469;152;35.98;480
29;029 - Sklep Phoenix;2016-03-14;3646.68;132;27.63;367
29;029 - Sklep Phoenix;2016-03-15;3879.29;146;26.57;499
29;029 - Sklep Phoenix;2016-03-16;4373.98;164;26.67;468
29;029 - Sklep Phoenix;2016-03-17;4050.79;141;28.73;405
29;029 - Sklep Phoenix;2016-03-18;4189.65;156;26.86;405
29;029 - Sklep Phoenix;2016-03-19;4603.72;139;33.12;452
29;029 - Sklep Phoenix;2016-03-20;3154.13;66;47.79;323
29;029 - Sklep Phoenix;2016-03-21;2770.7;131;21.15;350
29;029 - Sklep Phoenix;2016-03-23;5191.95;198;26.22;531
29;029 - Sklep Phoenix;2016-03-24;7564.56;265;28.55;897
29;029 - Sklep Phoenix;2016-03-25;7094.77;247;28.72;703
29;029 - Sklep Phoenix;2016-03-26;3718.25;112;33.2;340
29;029 - Sklep Phoenix;2016-03-29;2287.4;77;29.71;267
29;029 - Sklep Phoenix;2016-03-30;2479.41;96;25.83;277
29;029 - Sklep Phoenix;2016-03-31;3342.82;104;32.14;288
29;029 - Sklep Phoenix;2016-04-01;2876.43;94;30.6;238
29;029 - Sklep Phoenix;2016-04-02;2912.82;94;30.99;265
29;029 - Sklep Phoenix;2016-04-04;2116.38;80;26.45;201
29;029 - Sklep Phoenix;2016-04-05;3030.05;95;31.9;315
29;029 - Sklep Phoenix;2016-04-06;1923.07;82;23.45;189
29;029 - Sklep Phoenix;2016-04-07;2165.97;79;27.42;229
29;029 - Sklep Phoenix;2016-04-08;2910.2;93;31.29;307
29;029 - Sklep Phoenix;2016-04-09;3068.62;105;29.22;376
29;029 - Sklep Phoenix;2016-04-11;2618.22;88;29.75;202
29;029 - Sklep Phoenix;2016-04-12;3179.31;83;38.3;190
29;029 - Sklep Phoenix;2016-04-13;3253.03;101;32.21;282
29;029 - Sklep Phoenix;2016-04-14;3365.84;101;33.33;333
29;029 - Sklep Phoenix;2016-04-15;2851.74;115;24.8;337
29;029 - Sklep Phoenix;2016-04-16;3698.29;103;35.91;319
29;029 - Sklep Phoenix;2016-04-18;3363.7;95;35.41;303
29;029 - Sklep Phoenix;2016-04-19;2218.64;92;24.12;232
29;029 - Sklep Phoenix;2016-04-20;4233.57;124;34.14;479
29;029 - Sklep Phoenix;2016-04-21;2606.86;99;26.33;230
29;029 - Sklep Phoenix;2016-04-22;2867.86;81;35.41;229
29;029 - Sklep Phoenix;2016-04-23;2240.99;95;23.59;253
29;029 - Sklep Phoenix;2016-04-25;2816.84;89;31.65;288
29;029 - Sklep Phoenix;2016-04-26;2696.58;86;31.36;244
29;029 - Sklep Phoenix;2016-04-27;2449.43;77;31.81;208
29;029 - Sklep Phoenix;2016-04-28;4058.73;99;41;330
29;029 - Sklep Phoenix;2016-04-29;3553.32;106;33.52;288
29;029 - Sklep Phoenix;2016-04-30;3800.41;106;35.85;342
29;029 - Sklep Phoenix;2016-05-02;4168.6;107;38.96;395
29;029 - Sklep Phoenix;2016-05-04;3267.66;95;34.4;270
29;029 - Sklep Phoenix;2016-05-05;3074.06;96;32.02;365
29;029 - Sklep Phoenix;2016-05-06;2364.49;97;24.38;263
29;029 - Sklep Phoenix;2016-05-07;4731.85;111;42.63;423
29;029 - Sklep Phoenix;2016-05-09;3328.42;95;35.04;276
29;029 - Sklep Phoenix;2016-05-10;3525.53;92;38.32;311
29;029 - Sklep Phoenix;2016-05-11;2904.93;87;33.39;273
29;029 - Sklep Phoenix;2016-05-12;2430.64;94;25.86;326
29;029 - Sklep Phoenix;2016-05-13;3228.9;108;29.9;353
29;029 - Sklep Phoenix;2016-05-14;2486.34;70;35.52;210
29;029 - Sklep Phoenix;2016-05-16;1930.53;70;27.58;202
29;029 - Sklep Phoenix;2016-05-17;2397.47;83;28.89;297
29;029 - Sklep Phoenix;2016-05-18;2455.91;85;28.89;211
29;029 - Sklep Phoenix;2016-05-19;3539.2;117;30.25;345
29;029 - Sklep Phoenix;2016-05-20;3631.7;120;30.26;346
29;029 - Sklep Phoenix;2016-05-21;2261.99;92;24.59;273
29;029 - Sklep Phoenix;2016-05-23;2340.31;93;25.16;248
29;029 - Sklep Phoenix;2016-05-24;2503.76;94;26.64;258
29;029 - Sklep Phoenix;2016-05-25;2666.72;92;28.99;271
29;029 - Sklep Phoenix;2016-05-27;5583.65;166;33.64;510
29;029 - Sklep Phoenix;2016-05-28;2096.76;86;24.38;219
29;029 - Sklep Phoenix;2016-05-30;2361.02;77;30.66;204
29;029 - Sklep Phoenix;2016-05-31;3069.91;108;28.43;327
29;029 - Sklep Phoenix;2016-06-01;2979.71;81;36.79;237
29;029 - Sklep Phoenix;2016-06-02;3831.32;85;45.07;243
29;029 - Sklep Phoenix;2016-06-03;3230.99;108;29.92;310
29;029 - Sklep Phoenix;2016-06-04;2342.67;72;32.54;250
29;029 - Sklep Phoenix;2016-06-06;2879.99;98;29.39;294
29;029 - Sklep Phoenix;2016-06-07;2377.25;91;26.12;319
29;029 - Sklep Phoenix;2016-06-08;2835.6;86;32.97;289
29;029 - Sklep Phoenix;2016-06-09;3063.84;107;28.63;327
29;029 - Sklep Phoenix;2016-06-10;5345.17;123;43.46;378
29;029 - Sklep Phoenix;2016-06-11;6002.03;112;53.59;400
29;029 - Sklep Phoenix;2016-06-13;2546.54;96;26.53;260
29;029 - Sklep Phoenix;2016-06-14;3589.74;96;37.39;317
29;029 - Sklep Phoenix;2016-06-15;3591.79;100;35.92;323
29;029 - Sklep Phoenix;2016-06-16;3654.08;107;34.15;307
29;029 - Sklep Phoenix;2016-06-17;3282.73;95;34.56;254
29;029 - Sklep Phoenix;2016-06-18;4082.82;111;36.78;338
29;029 - Sklep Phoenix;2016-06-20;4864.03;130;37.42;432
29;029 - Sklep Phoenix;2016-06-21;3999.6;112;35.71;430
29;029 - Sklep Phoenix;2016-06-22;4413.32;122;36.17;421
29;029 - Sklep Phoenix;2016-06-23;2416.75;77;31.39;231
29;029 - Sklep Phoenix;2016-06-24;3764.95;87;43.28;369
29;029 - Sklep Phoenix;2016-06-25;3104.89;75;41.4;288
29;029 - Sklep Phoenix;2016-06-27;3592.64;108;33.27;338
29;029 - Sklep Phoenix;2016-06-28;2019.35;76;26.57;257
29;029 - Sklep Phoenix;2016-06-29;2856.94;89;32.1;247
29;029 - Sklep Phoenix;2016-06-30;4910.16;95;51.69;261
29;029 - Sklep Phoenix;2016-07-01;3165.57;95;33.32;288
29;029 - Sklep Phoenix;2016-07-02;3645.5;104;35.05;330
29;029 - Sklep Phoenix;2016-07-04;4709.16;116;40.6;406
29;029 - Sklep Phoenix;2016-07-05;3992.37;128;31.19;403
29;029 - Sklep Phoenix;2016-07-06;2825.81;88;32.11;289
29;029 - Sklep Phoenix;2016-07-07;3678.76;108;34.06;351
29;029 - Sklep Phoenix;2016-07-08;4754.63;151;31.49;427
29;029 - Sklep Phoenix;2016-07-09;4301.01;125;34.41;389
29;029 - Sklep Phoenix;2016-07-11;3357.22;118;28.45;318
29;029 - Sklep Phoenix;2016-07-12;5651.88;154;36.7;507
29;029 - Sklep Phoenix;2016-07-13;3686.41;126;29.26;400
29;029 - Sklep Phoenix;2016-07-14;3777.69;117;32.29;428
29;029 - Sklep Phoenix;2016-07-15;3846.37;133;28.92;409
29;029 - Sklep Phoenix;2016-07-16;4098.1;101;40.58;350
29;029 - Sklep Phoenix;2016-07-18;5349.98;176;30.4;525
29;029 - Sklep Phoenix;2016-07-19;4516.85;158;28.59;490
29;029 - Sklep Phoenix;2016-07-20;3696.3;138;26.78;463
29;029 - Sklep Phoenix;2016-07-21;4651.98;150;31.01;533
29;029 - Sklep Phoenix;2016-07-22;4899.67;143;34.26;395
29;029 - Sklep Phoenix;2016-07-23;5443.88;137;39.74;431
29;029 - Sklep Phoenix;2016-07-25;5952.28;164;36.29;548
29;029 - Sklep Phoenix;2016-07-26;4085.51;148;27.6;532
29;029 - Sklep Phoenix;2016-07-27;5094.44;150;33.96;526
29;029 - Sklep Phoenix;2016-07-28;4087.08;145;28.19;483
29;029 - Sklep Phoenix;2016-07-29;5344.22;171;31.25;517
29;029 - Sklep Phoenix;2016-07-30;4434.81;121;36.65;504
29;029 - Sklep Phoenix;2016-08-01;4700.39;149;31.55;541
29;029 - Sklep Phoenix;2016-08-02;4033;148;27.25;441
29;029 - Sklep Phoenix;2016-08-03;5676.54;167;33.99;598
29;029 - Sklep Phoenix;2016-08-04;9357.45;144;64.98;1824
29;029 - Sklep Phoenix;2016-08-05;6368.54;161;39.56;602
29;029 - Sklep Phoenix;2016-08-06;4503.97;149;30.23;486
29;029 - Sklep Phoenix;2016-08-08;3558.22;121;29.41;341
29;029 - Sklep Phoenix;2016-08-09;4816.91;166;29.02;483
29;029 - Sklep Phoenix;2016-08-10;5675.03;172;32.99;551
29;029 - Sklep Phoenix;2016-08-11;6327.67;160;39.55;524
29;029 - Sklep Phoenix;2016-08-12;4753.42;156;30.47;447
29;029 - Sklep Phoenix;2016-08-13;5020.36;162;30.99;474
29;029 - Sklep Phoenix;2016-08-16;5740.36;164;35;538
29;029 - Sklep Phoenix;2016-08-17;3591.17;128;28.06;392
29;029 - Sklep Phoenix;2016-08-18;6026.01;131;46;476
29;029 - Sklep Phoenix;2016-08-19;4692.14;138;34;481
29;029 - Sklep Phoenix;2016-08-20;3910.34;122;32.05;340
29;029 - Sklep Phoenix;2016-08-22;4139.59;135;30.66;450
29;029 - Sklep Phoenix;2016-08-23;4233.93;150;28.23;488
29;029 - Sklep Phoenix;2016-08-24;3686.56;136;27.11;355
29;029 - Sklep Phoenix;2016-08-25;4378.37;168;26.06;456
29;029 - Sklep Phoenix;2016-08-26;3273.15;119;27.51;383
29;029 - Sklep Phoenix;2016-08-27;4538.05;116;39.12;386
29;029 - Sklep Phoenix;2016-08-29;5272.16;133;39.64;424
29;029 - Sklep Phoenix;2016-08-30;4704.81;150;31.37;530
29;029 - Sklep Phoenix;2016-08-31;4570.87;133;34.37;362
29;029 - Sklep Phoenix;2016-09-01;4665.98;116;40.22;369
29;029 - Sklep Phoenix;2016-09-02;4227.86;153;27.63;424
29;029 - Sklep Phoenix;2016-09-03;4531.98;132;34.33;410
29;029 - Sklep Phoenix;2016-09-05;4869.32;117;41.62;339
29;029 - Sklep Phoenix;2016-09-06;3967.9;126;31.49;432
29;029 - Sklep Phoenix;2016-09-07;3840.45;123;31.22;368
29;029 - Sklep Phoenix;2016-09-08;2671.27;103;25.93;310
29;029 - Sklep Phoenix;2016-09-09;4386.3;145;30.25;434
29;029 - Sklep Phoenix;2016-09-10;4438.75;129;34.41;448
29;029 - Sklep Phoenix;2016-09-12;4762.4;135;35.28;605
29;029 - Sklep Phoenix;2016-09-13;3676.58;130;28.28;398
29;029 - Sklep Phoenix;2016-09-14;3161.92;106;29.83;286
29;029 - Sklep Phoenix;2016-09-15;4426.55;135;32.79;402
29;029 - Sklep Phoenix;2016-09-16;4493.64;133;33.79;435
29;029 - Sklep Phoenix;2016-09-17;4752.96;116;40.97;424
29;029 - Sklep Phoenix;2016-09-19;3139.97;111;28.29;308
29;029 - Sklep Phoenix;2016-09-20;3139.28;112;28.03;393
29;029 - Sklep Phoenix;2016-09-21;3360.78;117;28.72;398
29;029 - Sklep Phoenix;2016-09-22;3963.05;110;36.03;288
29;029 - Sklep Phoenix;2016-09-23;4997.59;145;34.47;511
29;029 - Sklep Phoenix;2016-09-24;3207.59;116;27.65;347
29;029 - Sklep Phoenix;2016-09-26;3316.49;107;31;284
29;029 - Sklep Phoenix;2016-09-27;3180.92;103;30.88;264
29;029 - Sklep Phoenix;2016-09-28;2716.1;98;27.72;325
29;029 - Sklep Phoenix;2016-09-29;3851.95;109;35.34;367
29;029 - Sklep Phoenix;2016-09-30;3628.68;116;31.28;280
29;029 - Sklep Phoenix;2016-10-01;2849.11;102;27.93;289
29;029 - Sklep Phoenix;2016-10-03;2274.56;81;28.08;251
29;029 - Sklep Phoenix;2016-10-04;2459.18;89;27.63;217
29;029 - Sklep Phoenix;2016-10-05;1907.34;75;25.43;191
29;029 - Sklep Phoenix;2016-10-06;1967.64;83;23.71;179
29;029 - Sklep Phoenix;2016-10-07;3418.61;97;35.24;240
29;029 - Sklep Phoenix;2016-10-08;3568.53;110;32.44;267
29;029 - Sklep Phoenix;2016-10-10;2779.5;99;28.08;292
29;029 - Sklep Phoenix;2016-10-11;3107.77;101;30.77;286
29;029 - Sklep Phoenix;2016-10-12;3972.76;113;35.16;314
29;029 - Sklep Phoenix;2016-10-13;2706.84;97;27.91;231
29;029 - Sklep Phoenix;2016-10-14;5409.15;111;48.73;353
29;029 - Sklep Phoenix;2016-10-15;4323.4;100;43.23;312
29;029 - Sklep Phoenix;2016-10-17;3925.63;104;37.75;249
29;029 - Sklep Phoenix;2016-10-18;2024.78;87;23.27;226
29;029 - Sklep Phoenix;2016-10-19;3375.48;90;37.51;269
29;029 - Sklep Phoenix;2016-10-20;3007.14;86;34.97;211
29;029 - Sklep Phoenix;2016-10-21;3392.07;88;38.55;242
29;029 - Sklep Phoenix;2016-10-22;3896.32;81;48.1;286
29;029 - Sklep Phoenix;2016-10-24;2968.31;99;29.98;226
29;029 - Sklep Phoenix;2016-10-25;2114.44;89;23.76;256
29;029 - Sklep Phoenix;2016-10-26;2732.3;93;29.38;285
29;029 - Sklep Phoenix;2016-10-27;2735.91;103;26.56;298
29;029 - Sklep Phoenix;2016-10-28;3076.13;101;30.46;310
29;029 - Sklep Phoenix;2016-10-29;2333.58;79;29.54;220
29;029 - Sklep Phoenix;2016-10-31;5026.52;113;44.48;368
29;029 - Sklep Phoenix;2016-11-02;2376.36;79;30.08;264
29;029 - Sklep Phoenix;2016-11-03;3172.09;74;42.87;209
29;029 - Sklep Phoenix;2016-11-04;3470.01;97;35.77;268
29;029 - Sklep Phoenix;2016-11-05;3618.7;95;38.09;304
29;029 - Sklep Phoenix;2016-11-07;4051.36;93;43.56;251
29;029 - Sklep Phoenix;2016-11-08;5192.3;104;49.93;384
29;029 - Sklep Phoenix;2016-11-09;5028.13;101;49.78;517
29;029 - Sklep Phoenix;2016-11-10;3909.55;118;33.13;299
29;029 - Sklep Phoenix;2016-11-12;5375.99;135;39.82;506
29;029 - Sklep Phoenix;2016-11-14;4322.99;99;43.67;286
29;029 - Sklep Phoenix;2016-11-15;4773.62;94;50.78;247
29;029 - Sklep Phoenix;2016-11-16;4955.34;116;42.72;336
29;029 - Sklep Phoenix;2016-11-17;3721.43;99;37.59;281
29;029 - Sklep Phoenix;2016-11-18;4974.81;131;37.98;339
29;029 - Sklep Phoenix;2016-11-19;3376.96;89;37.94;238
29;029 - Sklep Phoenix;2016-11-21;3513.79;110;31.94;295
29;029 - Sklep Phoenix;2016-11-22;3077.55;101;30.47;275
29;029 - Sklep Phoenix;2016-11-23;4678.16;115;40.68;314
29;029 - Sklep Phoenix;2016-11-24;3482.89;106;32.86;277
29;029 - Sklep Phoenix;2016-11-25;4792.99;119;40.28;346
29;029 - Sklep Phoenix;2016-11-26;3679.94;95;38.74;289
29;029 - Sklep Phoenix;2016-11-28;4468.27;110;40.62;323
29;029 - Sklep Phoenix;2016-11-29;3013.99;95;31.73;290
29;029 - Sklep Phoenix;2016-11-30;3611.73;103;35.07;318
29;029 - Sklep Phoenix;2016-12-01;3604.63;121;29.79;316
29;029 - Sklep Phoenix;2016-12-02;5472.22;144;38;469
29;029 - Sklep Phoenix;2016-12-03;4562.75;106;43.04;355
29;029 - Sklep Phoenix;2016-12-05;4240.04;127;33.39;385
29;029 - Sklep Phoenix;2016-12-06;4576.07;126;36.32;418
29;029 - Sklep Phoenix;2016-12-07;3924.49;111;35.36;348
29;029 - Sklep Phoenix;2016-12-08;3686.18;97;38;269
29;029 - Sklep Phoenix;2016-12-09;6220.7;164;37.93;510
29;029 - Sklep Phoenix;2016-12-10;5301.7;124;42.76;350
29;029 - Sklep Phoenix;2016-12-12;5288.89;141;37.51;425
29;029 - Sklep Phoenix;2016-12-13;6689.88;160;41.81;448
29;029 - Sklep Phoenix;2016-12-14;5895.33;142;41.52;418
29;029 - Sklep Phoenix;2016-12-15;6475.26;175;37;569
29;029 - Sklep Phoenix;2016-12-16;7146.28;183;39.05;544
29;029 - Sklep Phoenix;2016-12-17;7124.03;146;48.79;532
29;029 - Sklep Phoenix;2016-12-18;6003.27;99;60.64;432
29;029 - Sklep Phoenix;2016-12-19;9462.11;198;47.79;644
29;029 - Sklep Phoenix;2016-12-20;8952.52;226;39.61;694
29;029 - Sklep Phoenix;2016-12-21;10865.1;208;52.24;652
29;029 - Sklep Phoenix;2016-12-22;8394.53;214;39.23;656
29;029 - Sklep Phoenix;2016-12-23;16741.24;283;59.16;824
29;029 - Sklep Phoenix;2016-12-24;5368.48;117;45.88;328
29;029 - Sklep Phoenix;2016-12-27;2481.78;55;45.12;147
29;029 - Sklep Phoenix;2016-12-28;2838.1;73;38.88;198
29;029 - Sklep Phoenix;2016-12-29;4774.31;95;50.26;381
29;029 - Sklep Phoenix;2016-12-30;4187.86;105;39.88;345
29;029 - Sklep Phoenix;2016-12-31;3314.68;77;43.05;263
Z26;Z26 - Sklep New Mexico;2016-02-02;6910.69;336;20.57;705
Z26;Z26 - Sklep New Mexico;2016-02-03;4119.7;207;19.9;437
Z26;Z26 - Sklep New Mexico;2016-02-04;3021.26;156;19.37;277
Z26;Z26 - Sklep New Mexico;2016-02-05;3272.51;159;20.58;363
Z26;Z26 - Sklep New Mexico;2016-02-06;1995.77;116;17.2;234
Z26;Z26 - Sklep New Mexico;2016-02-08;2987.95;145;20.61;300
Z26;Z26 - Sklep New Mexico;2016-02-09;2601.82;122;21.33;285
Z26;Z26 - Sklep New Mexico;2016-02-10;3582.8;94;38.11;227
Z26;Z26 - Sklep New Mexico;2016-02-11;2656.55;137;19.39;263
Z26;Z26 - Sklep New Mexico;2016-02-12;2925.41;122;23.98;273
Z26;Z26 - Sklep New Mexico;2016-02-13;1823.99;92;19.83;157
Z26;Z26 - Sklep New Mexico;2016-02-15;2103.61;103;20.42;213
Z26;Z26 - Sklep New Mexico;2016-02-16;2176.9;119;18.29;212
Z26;Z26 - Sklep New Mexico;2016-02-17;1717.37;107;16.05;231
Z26;Z26 - Sklep New Mexico;2016-02-18;2078;84;24.74;185
Z26;Z26 - Sklep New Mexico;2016-02-19;1571.72;90;17.46;156
Z26;Z26 - Sklep New Mexico;2016-02-20;1294.15;81;15.98;144
Z26;Z26 - Sklep New Mexico;2016-02-22;1268.35;60;21.14;119
Z26;Z26 - Sklep New Mexico;2016-02-23;1711.61;86;19.9;164
Z26;Z26 - Sklep New Mexico;2016-02-24;939.58;80;11.74;142
Z26;Z26 - Sklep New Mexico;2016-02-25;2588.3;100;25.88;232
Z26;Z26 - Sklep New Mexico;2016-02-26;1856.09;100;18.56;190
Z26;Z26 - Sklep New Mexico;2016-02-27;2430.19;80;30.38;197
Z26;Z26 - Sklep New Mexico;2016-02-29;1965.19;97;20.26;180
Z26;Z26 - Sklep New Mexico;2016-03-01;2746.46;103;26.66;201
Z26;Z26 - Sklep New Mexico;2016-03-02;2027.25;90;22.53;189
Z26;Z26 - Sklep New Mexico;2016-03-03;2210.55;106;20.85;222
Z26;Z26 - Sklep New Mexico;2016-03-04;2050.5;112;18.31;207
Z26;Z26 - Sklep New Mexico;2016-03-05;1530.58;85;18.01;186
Z26;Z26 - Sklep New Mexico;2016-03-07;3020.82;126;23.97;280
Z26;Z26 - Sklep New Mexico;2016-03-08;2155.92;90;23.95;186
Z26;Z26 - Sklep New Mexico;2016-03-09;1893.96;105;18.04;166
Z26;Z26 - Sklep New Mexico;2016-03-10;2663.29;116;22.96;268
Z26;Z26 - Sklep New Mexico;2016-03-11;1738.02;101;17.21;200
Z26;Z26 - Sklep New Mexico;2016-03-12;2066.64;83;24.9;197
Z26;Z26 - Sklep New Mexico;2016-03-14;2024.78;105;19.28;213
Z26;Z26 - Sklep New Mexico;2016-03-15;2051.59;90;22.8;197
Z26;Z26 - Sklep New Mexico;2016-03-16;2315.5;118;19.62;240
Z26;Z26 - Sklep New Mexico;2016-03-17;1974.58;114;17.32;204
Z26;Z26 - Sklep New Mexico;2016-03-18;2485.23;122;20.37;247
Z26;Z26 - Sklep New Mexico;2016-03-19;1490.63;76;19.61;187
Z26;Z26 - Sklep New Mexico;2016-03-20;697.11;22;31.69;51
Z26;Z26 - Sklep New Mexico;2016-03-21;2765.94;131;21.11;272
Z26;Z26 - Sklep New Mexico;2016-03-22;3116.74;145;21.49;313
Z26;Z26 - Sklep New Mexico;2016-03-23;2474.92;125;19.8;255
Z26;Z26 - Sklep New Mexico;2016-03-24;2868.89;141;20.35;312
Z26;Z26 - Sklep New Mexico;2016-03-25;3936.58;158;24.92;334
Z26;Z26 - Sklep New Mexico;2016-03-26;2046.62;71;28.83;167
Z26;Z26 - Sklep New Mexico;2016-03-29;1499.99;72;20.83;151
Z26;Z26 - Sklep New Mexico;2016-03-30;1196.96;75;15.96;132
Z26;Z26 - Sklep New Mexico;2016-03-31;1618.91;86;18.82;179
Z26;Z26 - Sklep New Mexico;2016-04-01;1828.97;88;20.78;180
Z26;Z26 - Sklep New Mexico;2016-04-02;1286.5;52;24.74;112
Z26;Z26 - Sklep New Mexico;2016-04-04;1140.19;72;15.84;128
Z26;Z26 - Sklep New Mexico;2016-04-05;1380.83;78;17.7;173
Z26;Z26 - Sklep New Mexico;2016-04-06;1836.51;73;25.16;138
Z26;Z26 - Sklep New Mexico;2016-04-07;1638.36;74;22.14;143
Z26;Z26 - Sklep New Mexico;2016-04-08;2278.35;91;25.04;215
Z26;Z26 - Sklep New Mexico;2016-04-09;1963.58;70;28.05;159
Z26;Z26 - Sklep New Mexico;2016-04-11;1581.13;74;21.37;149
Z26;Z26 - Sklep New Mexico;2016-04-12;1885.44;89;21.18;189
Z26;Z26 - Sklep New Mexico;2016-04-13;1600.89;89;17.99;182
Z26;Z26 - Sklep New Mexico;2016-04-14;2350.3;80;29.38;185
Z26;Z26 - Sklep New Mexico;2016-04-15;2446.49;103;23.75;261
Z26;Z26 - Sklep New Mexico;2016-04-16;1198.28;67;17.88;117
Z26;Z26 - Sklep New Mexico;2016-04-18;1577.31;89;17.72;184
Z26;Z26 - Sklep New Mexico;2016-04-19;1612.3;78;20.67;175
Z26;Z26 - Sklep New Mexico;2016-04-20;2311.32;99;23.35;231
Z26;Z26 - Sklep New Mexico;2016-04-21;2201.34;97;22.69;229
Z26;Z26 - Sklep New Mexico;2016-04-22;1221.2;70;17.45;125
Z26;Z26 - Sklep New Mexico;2016-04-23;1435.1;69;20.8;158
Z26;Z26 - Sklep New Mexico;2016-04-25;1007.72;83;12.14;156
Z26;Z26 - Sklep New Mexico;2016-04-26;2170.85;88;24.67;186
Z26;Z26 - Sklep New Mexico;2016-04-27;2134.41;92;23.2;197
Z26;Z26 - Sklep New Mexico;2016-04-28;2368.58;82;28.89;169
Z26;Z26 - Sklep New Mexico;2016-04-29;1737.22;82;21.19;169
Z26;Z26 - Sklep New Mexico;2016-04-30;1696.62;69;24.59;143
Z26;Z26 - Sklep New Mexico;2016-05-02;2044.63;99;20.65;214
Z26;Z26 - Sklep New Mexico;2016-05-04;2018.69;118;17.11;216
